run_key,seed,variant,model,tn_dimension,tn_rank,eval_length,accuracy,loss,parameters,training_seconds,best_epoch,best_validation_accuracy,data_seed_train,data_seed_validation,data_seed_test,checkpoint
ttn_chi4_rank4__seed20290919,20290919,ttn_chi4_rank4,routed_ttn_oracle,4,4,32,0.9736328125,0.0952018275856971,1203,10.380336858000192,17,0.974609375,20290823,20290835,21290912,checkpoints/ttn_chi4_rank4__seed20290919.pt
ttn_chi4_rank4__seed20290919,20290919,ttn_chi4_rank4,routed_ttn_oracle,4,4,64,0.5517578125,1.468196451663971,1203,10.380336858000192,17,0.974609375,20290823,20290835,22290912,checkpoints/ttn_chi4_rank4__seed20290919.pt
ttn_chi4_rank9__seed20290919,20290919,ttn_chi4_rank9,routed_ttn_oracle_widecore,4,9,32,0.9814453125,0.1189224645495414,1803,11.402840505000311,15,0.978515625,20290823,20290835,21290912,checkpoints/ttn_chi4_rank9__seed20290919.pt
ttn_chi4_rank9__seed20290919,20290919,ttn_chi4_rank9,routed_ttn_oracle_widecore,4,9,64,0.513671875,1.115907460451126,1803,11.402840505000311,15,0.978515625,20290823,20290835,22290912,checkpoints/ttn_chi4_rank9__seed20290919.pt
mera_chi4_rank4__seed20290919,20290919,mera_chi4_rank4,routed_mera_oracle,4,4,32,0.9853515625,0.0631685545668006,1843,14.8527994330002,14,0.9921875,20290823,20290835,21290912,checkpoints/mera_chi4_rank4__seed20290919.pt
mera_chi4_rank4__seed20290919,20290919,mera_chi4_rank4,routed_mera_oracle,4,4,64,0.5244140625,2.007928878068924,1843,14.8527994330002,14,0.9921875,20290823,20290835,22290912,checkpoints/mera_chi4_rank4__seed20290919.pt
